"run","isIntentional","HABIT_THRESHOLD_ABSOLUTE","eater1Count","OPENNESS_AVG_STRENGTH","isEvaluated","SELFE_AVG_STRENGTH","selfEbeta","CONSERVATION_AVG_STRENGTH","selfTk","SELFT_AVG_STRENGTH","vegetarianVenueCount","mixedVenueCount","diningOutPercent","weightVegEatingAction","filterOnAffordances","selfTbeta","isUpdatedPHistory","selfEk","randomSeed","filterOnHabits","OUTSIDE_CONTEXT","endTime","HABIT_THRESHOLD_RELATIVE","weightMeatEatingAction","meatVenueCount"
8756,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.3,500.0,1.0,1.0,1
8760,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.4,500.0,0.3,1.0,1
8764,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.4,500.0,0.7,1.0,1
8768,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.5,500.0,0.0,1.0,1
8772,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.5,500.0,0.4,1.0,1
8776,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.5,500.0,0.8,1.0,1
8780,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.6,500.0,0.1,1.0,1
8784,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.6,500.0,0.5,1.0,1
8788,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.6,500.0,0.9,1.0,1
8792,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.7,500.0,0.2,1.0,1
8796,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.7,500.0,0.6,1.0,1
8800,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.7,500.0,1.0,1.0,1
8804,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.8,500.0,0.3,1.0,1
8808,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.8,500.0,0.7,1.0,1
8812,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.9,500.0,0.0,1.0,1
8816,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.9,500.0,0.4,1.0,1
8820,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.9,500.0,0.8,1.0,1
8824,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",1.0,500.0,0.1,1.0,1
8828,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",1.0,500.0,0.5,1.0,1
8832,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",1.0,500.0,0.9,1.0,1
8836,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.0,500.0,0.2,1.0,1
8840,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.0,500.0,0.6,1.0,1
8844,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.0,500.0,1.0,1.0,1
8848,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.1,500.0,0.3,1.0,1
8852,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.1,500.0,0.7,1.0,1
8856,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.2,500.0,0.0,1.0,1
8860,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.2,500.0,0.4,1.0,1
8864,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.2,500.0,0.8,1.0,1
8868,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.3,500.0,0.1,1.0,1
8872,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.3,500.0,0.5,1.0,1
8876,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.3,500.0,0.9,1.0,1
8880,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.4,500.0,0.2,1.0,1
8884,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.4,500.0,0.6,1.0,1
8888,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.4,500.0,1.0,1.0,1
8892,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.5,500.0,0.3,1.0,1
8896,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.5,500.0,0.7,1.0,1
8900,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.6,500.0,0.0,1.0,1
8904,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.6,500.0,0.4,1.0,1
8908,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.6,500.0,0.8,1.0,1
8912,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.7,500.0,0.1,1.0,1
8916,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.7,500.0,0.5,1.0,1
8920,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.7,500.0,0.9,1.0,1
8924,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.8,500.0,0.2,1.0,1
8928,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.8,500.0,0.6,1.0,1
8932,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.8,500.0,1.0,1.0,1
8936,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.9,500.0,0.3,1.0,1
8940,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.9,500.0,0.7,1.0,1
8944,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",1.0,500.0,0.0,1.0,1
8948,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",1.0,500.0,0.4,1.0,1
8952,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",1.0,500.0,0.8,1.0,1
8956,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.0,500.0,0.1,1.0,1
8960,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.0,500.0,0.5,1.0,1
8964,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.0,500.0,0.9,1.0,1
8968,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.1,500.0,0.2,1.0,1
8972,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.1,500.0,0.6,1.0,1
8976,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.1,500.0,1.0,1.0,1
8980,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.2,500.0,0.3,1.0,1
8984,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.2,500.0,0.7,1.0,1
8988,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.3,500.0,0.0,1.0,1
8992,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.3,500.0,0.4,1.0,1
8996,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.3,500.0,0.8,1.0,1
9000,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.4,500.0,0.1,1.0,1
9004,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.4,500.0,0.5,1.0,1
9008,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.4,500.0,0.9,1.0,1
9012,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.5,500.0,0.2,1.0,1
9016,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.5,500.0,0.6,1.0,1
9020,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.5,500.0,1.0,1.0,1
9024,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.6,500.0,0.3,1.0,1
9028,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.6,500.0,0.7,1.0,1
9032,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.7,500.0,0.0,1.0,1
9036,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.7,500.0,0.4,1.0,1
9040,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.7,500.0,0.8,1.0,1
9044,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.8,500.0,0.1,1.0,1
9048,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.8,500.0,0.5,1.0,1
9052,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.8,500.0,0.9,1.0,1
9056,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.9,500.0,0.2,1.0,1
9060,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.9,500.0,0.6,1.0,1
9064,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.9,500.0,1.0,1.0,1
9068,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",1.0,500.0,0.3,1.0,1
9072,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",1.0,500.0,0.7,1.0,1
9076,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.0,500.0,0.0,1.0,1
9080,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.0,500.0,0.4,1.0,1
9084,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.0,500.0,0.8,1.0,1
9088,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.1,500.0,0.1,1.0,1
9092,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.1,500.0,0.5,1.0,1
9096,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.1,500.0,0.9,1.0,1
9100,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.2,500.0,0.2,1.0,1
9104,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.2,500.0,0.6,1.0,1
9108,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.2,500.0,1.0,1.0,1
9112,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.3,500.0,0.3,1.0,1
9116,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.3,500.0,0.7,1.0,1
9120,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.4,500.0,0.0,1.0,1
9124,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.4,500.0,0.4,1.0,1
9128,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.4,500.0,0.8,1.0,1
9132,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.5,500.0,0.1,1.0,1
9136,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.5,500.0,0.5,1.0,1
9140,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.5,500.0,0.9,1.0,1
9144,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.6,500.0,0.2,1.0,1
9148,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.6,500.0,0.6,1.0,1
9152,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.6,500.0,1.0,1.0,1
9156,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.7,500.0,0.3,1.0,1
9160,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.7,500.0,0.7,1.0,1
9164,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.8,500.0,0.0,1.0,1
9168,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.8,500.0,0.4,1.0,1
9172,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.8,500.0,0.8,1.0,1
9176,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.9,500.0,0.1,1.0,1
9180,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.9,500.0,0.5,1.0,1
9184,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",0.9,500.0,0.9,1.0,1
9188,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",1.0,500.0,0.2,1.0,1
9192,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",1.0,500.0,0.6,1.0,1
9196,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,6,"false",1.0,500.0,1.0,1.0,1
9200,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.0,500.0,0.3,1.0,1
9204,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.0,500.0,0.7,1.0,1
9208,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.1,500.0,0.0,1.0,1
9212,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.1,500.0,0.4,1.0,1
9216,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.1,500.0,0.8,1.0,1
9220,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.2,500.0,0.1,1.0,1
9224,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.2,500.0,0.5,1.0,1
9228,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.2,500.0,0.9,1.0,1
9232,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.3,500.0,0.2,1.0,1
9236,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.3,500.0,0.6,1.0,1
9240,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.3,500.0,1.0,1.0,1
9244,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.4,500.0,0.3,1.0,1
9248,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.4,500.0,0.7,1.0,1
9252,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.5,500.0,0.0,1.0,1
9256,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.5,500.0,0.4,1.0,1
9260,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.5,500.0,0.8,1.0,1
9264,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.6,500.0,0.1,1.0,1
9268,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.6,500.0,0.5,1.0,1
9272,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.6,500.0,0.9,1.0,1
9276,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.7,500.0,0.2,1.0,1
9280,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.7,500.0,0.6,1.0,1
9284,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.7,500.0,1.0,1.0,1
9288,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.8,500.0,0.3,1.0,1
9292,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.8,500.0,0.7,1.0,1
9296,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.9,500.0,0.0,1.0,1
9300,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.9,500.0,0.4,1.0,1
9304,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",0.9,500.0,0.8,1.0,1
9308,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",1.0,500.0,0.1,1.0,1
9312,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",1.0,500.0,0.5,1.0,1
9316,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,7,"false",1.0,500.0,0.9,1.0,1
9320,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.0,500.0,0.2,1.0,1
9324,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.0,500.0,0.6,1.0,1
9328,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.0,500.0,1.0,1.0,1
9332,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.1,500.0,0.3,1.0,1
9336,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.1,500.0,0.7,1.0,1
9340,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.2,500.0,0.0,1.0,1
9344,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.2,500.0,0.4,1.0,1
9348,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.2,500.0,0.8,1.0,1
9352,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.3,500.0,0.1,1.0,1
9356,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.3,500.0,0.5,1.0,1
9360,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.3,500.0,0.9,1.0,1
9364,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.4,500.0,0.2,1.0,1
9368,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.4,500.0,0.6,1.0,1
9372,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.4,500.0,1.0,1.0,1
9376,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.5,500.0,0.3,1.0,1
9380,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.5,500.0,0.7,1.0,1
9384,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.6,500.0,0.0,1.0,1
9388,"false",14.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,8,"false",0.6,500.0,0.4,1.0,1
